"ts","userid","sessionid","remote_ip","platform","sdk_ver","debug_device","user_agent","submit_time","name","custom_params__latitude","custom_params__time","custom_params__longitude","appid","type"
"1517588291695","cd22235d2cdb84ae2867c29923cc507f","5002672987936985235","47.8.100.241","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.0; Redmi Note 4 MIUI/V9.0.3.0.NCFMIEI)","02/02/2018 11:02:62","gameStart","26.22488","1.517588283857E9","81.23997","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1517588202764","cd22235d2cdb84ae2867c29923cc507f","5002672987936985235","47.8.100.241","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.0; Redmi Note 4 MIUI/V9.0.3.0.NCFMIEI)","02/02/2018 11:02:62","gameStart","26.22386","1.517588201333E9","81.24245","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1517588413395","cd22235d2cdb84ae2867c29923cc507f","5002672987936985235","47.8.100.241","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.0; Redmi Note 4 MIUI/V9.0.3.0.NCFMIEI)","02/02/2018 11:02:98","gameStart","26.22488","1.517588310798E9","81.23997","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1517588449661","cd22235d2cdb84ae2867c29923cc507f","5002672987936985235","47.8.100.241","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.0; Redmi Note 4 MIUI/V9.0.3.0.NCFMIEI)","02/02/2018 11:02:98","gameStart","26.22488","1.517588448575E9","81.23997","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1517639331684","7f68a86d8aca74f3e9d9c26ef9547c32","1056615661480565336","49.35.119.73","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.1; TA-1032 Build/NMF26O)","02/03/2018 01:02:90","gameStart","18.78266","1.517639281818E9","73.33991","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1517639290605","7f68a86d8aca74f3e9d9c26ef9547c32","1056615661480565336","49.35.119.73","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.1; TA-1032 Build/NMF26O)","02/03/2018 01:02:90","gameStart","18.78266","1.517639281818E9","73.33991","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1517639385026","7f68a86d8aca74f3e9d9c26ef9547c32","1056615661480565336","49.35.119.73","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.1; TA-1032 Build/NMF26O)","02/03/2018 01:02:90","gameStart","18.78266","1.517639332256E9","73.33991","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1516724866447","7acee28735d2e4cce8f72721eda60df4","6017949393762913558","157.50.215.64","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; Lenovo A6020a40 Build/LMY47V)","02/03/2018 01:02:86","gameStart","13.01482","1.5167247955E9","80.00389","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1516724776158","7acee28735d2e4cce8f72721eda60df4","6017949393762913558","157.50.215.64","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; Lenovo A6020a40 Build/LMY47V)","02/03/2018 01:02:86","gameStart","13.01482","1.5167246334E9","80.00389","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1516887504291","7acee28735d2e4cce8f72721eda60df4","2469783552154562318","157.50.215.64","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; Lenovo A6020a40 Build/LMY47V)","02/03/2018 01:02:87","gameStart","13.10678","1.516887483E9","79.95858","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1517639290605","7f68a86d8aca74f3e9d9c26ef9547c32","1056615661480565336","49.35.73.83","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.1; TA-1032 Build/NMF26O)","02/03/2018 06:02:69","gameStart","18.78266","1.517639281818E9","73.33991","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1517639385026","7f68a86d8aca74f3e9d9c26ef9547c32","1056615661480565336","49.35.73.83","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.1; TA-1032 Build/NMF26O)","02/03/2018 06:02:69","gameStart","18.78266","1.517639332256E9","73.33991","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1517639331684","7f68a86d8aca74f3e9d9c26ef9547c32","1056615661480565336","49.35.73.83","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.1; TA-1032 Build/NMF26O)","02/03/2018 06:02:69","gameStart","18.78266","1.517639281818E9","73.33991","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1517658995497","7f68a86d8aca74f3e9d9c26ef9547c32","4362469796915878698","49.35.73.83","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.1; TA-1032 Build/NMF26O)","02/03/2018 07:02:88","gameStart","18.78239","1.517658996E9","73.34046","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1517659181537","7f68a86d8aca74f3e9d9c26ef9547c32","4362469796915878698","49.35.73.83","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.1; TA-1032 Build/NMF26O)","02/03/2018 07:02:88","gameStart","18.78266","1.517659138112E9","73.33991","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1517659387295","7f68a86d8aca74f3e9d9c26ef9547c32","4362469796915878698","49.35.73.83","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.1; TA-1032 Build/NMF26O)","02/03/2018 07:02:62","gameStart","18.78266","1.517659386792E9","73.33991","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1517659246111","7f68a86d8aca74f3e9d9c26ef9547c32","4362469796915878698","49.35.73.83","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.1; TA-1032 Build/NMF26O)","02/03/2018 07:02:62","gameStart","18.78266","1.517659138112E9","73.33991","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1517672197177","5b65d96d2682746d48e9d1e2305963ed","4646143867815095099","47.29.196.229","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0.1; vivo 1606 Build/MMB29M)","02/03/2018 22:02:62","gameStart","26.34369","1.517672195568E9","92.68208","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1517714608021","5b65d96d2682746d48e9d1e2305963ed","6284883780229948543","47.29.196.229","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0.1; vivo 1606 Build/MMB29M)","02/03/2018 22:02:59","gameStart","26.34349","1.517714606504E9","92.67428","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1517735253195","5b65d96d2682746d48e9d1e2305963ed","111259783504021039","47.29.205.194","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0.1; vivo 1606 Build/MMB29M)","02/04/2018 04:02:00","gameStart","26.34295","1.51773525164E9","92.68177","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1517659246111","7f68a86d8aca74f3e9d9c26ef9547c32","4362469796915878698","49.35.19.79","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.1; TA-1032 Build/NMF26O)","02/05/2018 06:02:53","gameStart","18.78266","1.517659138112E9","73.33991","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1517659387295","7f68a86d8aca74f3e9d9c26ef9547c32","4362469796915878698","49.35.19.79","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.1; TA-1032 Build/NMF26O)","02/05/2018 06:02:53","gameStart","18.78266","1.517659386792E9","73.33991","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1517831185842","7f68a86d8aca74f3e9d9c26ef9547c32","2476787256541532387","49.35.19.79","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.1; TA-1032 Build/NMF26O)","02/05/2018 06:02:59","gameStart","18.78069","1.517831184195E9","73.339","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1517996266842","daf6aef4262de4c68858a665a3516eb1","9010636403201816081","47.247.129.164","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G570F Build/NRD90M)","02/07/2018 04:02:73","gameStart","24.89009","1.517996265232E9","79.60616","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1517996322576","daf6aef4262de4c68858a665a3516eb1","9010636403201816081","47.247.129.164","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G570F Build/NRD90M)","02/07/2018 04:02:73","gameStart","24.89009","1.51799630334E9","79.60616","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518000684400","0a99c4b9a64f54044b020b1e44632206","2187668777722456361","157.39.58.185","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi Y1 Lite MIUI/V9.1.2.0.NDFMIEI)","02/07/2018 05:02:33","gameStart","29.96949","1.518000682786E9","75.11927","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518002428719","daf6aef4262de4c68858a665a3516eb1","5936440371983841552","47.247.191.47","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G570F Build/NRD90M)","02/07/2018 06:02:62","gameStart","24.89243","1.518002427148E9","79.60827","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518002610290","daf6aef4262de4c68858a665a3516eb1","5936440371983841552","47.247.186.227","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G570F Build/NRD90M)","02/07/2018 06:02:43","gameStart","24.89243","1.518002427148E9","79.60827","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518002741666","daf6aef4262de4c68858a665a3516eb1","5936440371983841552","47.247.186.227","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G570F Build/NRD90M)","02/07/2018 06:02:43","gameStart","24.89009","1.518002662964E9","79.60616","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518005156382","daf6aef4262de4c68858a665a3516eb1","8816421306336163959","47.247.186.227","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G570F Build/NRD90M)","02/07/2018 07:02:10","gameStart","24.89009","1.518004990436E9","79.60616","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518005037651","daf6aef4262de4c68858a665a3516eb1","8816421306336163959","47.247.186.227","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G570F Build/NRD90M)","02/07/2018 07:02:10","gameStart","24.89009","1.518004990436E9","79.60616","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518004972051","daf6aef4262de4c68858a665a3516eb1","8816421306336163959","47.247.186.227","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G570F Build/NRD90M)","02/07/2018 07:02:10","gameStart","24.89287","1.518004965208E9","79.60406","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518015760500","d5542cdf291674cc58df66e9eb5f5cd9","6182856965233699750","106.203.79.157","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-J200G Build/LMY47X)","02/07/2018 10:02:87","gameStart","13.04951","1.518015758953E9","80.10081","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518019931785","d5542cdf291674cc58df66e9eb5f5cd9","4583282715718784856","106.203.70.213","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-J200G Build/LMY47X)","02/07/2018 11:02:48","gameStart","13.04979","1.518019926813E9","80.09871","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518020101395","d5542cdf291674cc58df66e9eb5f5cd9","4583282715718784856","106.203.70.213","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-J200G Build/LMY47X)","02/07/2018 11:02:21","gameStart","13.04979","1.518020097957E9","80.09871","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518073179227","6856e1092406e4bd590951e32f4c698f","241667173315678979","157.37.223.10","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.0.2; vivo Y51L Build/LRX22G)","02/08/2018 02:02:80","gameStart","27.20336","1.518073178401E9","74.93019","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518073121866","6856e1092406e4bd590951e32f4c698f","241667173315678979","157.37.223.10","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.0.2; vivo Y51L Build/LRX22G)","02/08/2018 02:02:80","gameStart","27.20336","1.518073120341E9","74.93019","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518073121866","6856e1092406e4bd590951e32f4c698f","241667173315678979","157.37.223.10","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.0.2; vivo Y51L Build/LRX22G)","02/08/2018 03:02:41","gameStart","27.20336","1.518073120341E9","74.93019","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518073179227","6856e1092406e4bd590951e32f4c698f","241667173315678979","157.37.223.10","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.0.2; vivo Y51L Build/LRX22G)","02/08/2018 03:02:41","gameStart","27.20336","1.518073178401E9","74.93019","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518079407878","6856e1092406e4bd590951e32f4c698f","6727107889600363771","157.37.223.10","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.0.2; vivo Y51L Build/LRX22G)","02/08/2018 03:02:33","gameStart","27.20336","1.518079406223E9","74.93019","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518079488433","6856e1092406e4bd590951e32f4c698f","6727107889600363771","157.37.223.10","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.0.2; vivo Y51L Build/LRX22G)","02/08/2018 03:02:52","gameStart","27.20336","1.518079486861E9","74.93019","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518023504505","d5542cdf291674cc58df66e9eb5f5cd9","3934147753656510089","106.203.91.124","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-J200G Build/LMY47X)","02/08/2018 08:02:18","gameStart","13.04979","1.518023503046E9","80.09871","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518098088699","d5542cdf291674cc58df66e9eb5f5cd9","52932418213776833","106.203.91.124","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-J200G Build/LMY47X)","02/08/2018 08:02:53","gameStart","13.04943","1.518098086744E9","80.09995","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518161685407","2fbe06d36540c4a36af4d957fac00bd8","4800761155056286421","42.106.17.157","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G570F Build/NRD90M)","02/09/2018 02:02:95","gameStart","22.84929","1.518161683781E9","72.45411","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518180387577","c264375a25525491da241a94605c6cef","5601849412239082588","42.111.129.78","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0; LG-X230 Build/MRA58K)","02/09/2018 07:02:71","gameStart","13.0461","1.518180382385E9","80.11261","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518193663398","4c98f7a7d911a4d569411a234bb3332a","6177839253724862481","157.50.193.235","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; vivo Y21L Build/LMY47V)","02/09/2018 11:02:75","gameStart","13.04284","1.518193661782E9","80.11232","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518193838519","4c98f7a7d911a4d569411a234bb3332a","6177839253724862481","157.50.193.235","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; vivo Y21L Build/LMY47V)","02/09/2018 11:02:75","gameStart","13.04284","1.518193837842E9","80.11232","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518193781209","4c98f7a7d911a4d569411a234bb3332a","6177839253724862481","157.50.193.235","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; vivo Y21L Build/LMY47V)","02/09/2018 11:02:75","gameStart","13.04284","1.518193780522E9","80.11232","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518194120788","4c98f7a7d911a4d569411a234bb3332a","6177839253724862481","157.50.193.235","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; vivo Y21L Build/LMY47V)","02/09/2018 11:02:89","gameStart","13.04225","1.518194119294E9","80.11546","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518194120788","4c98f7a7d911a4d569411a234bb3332a","6177839253724862481","157.50.193.235","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; vivo Y21L Build/LMY47V)","02/09/2018 11:02:15","gameStart","13.04225","1.518194119294E9","80.11546","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518194591163","4c98f7a7d911a4d569411a234bb3332a","6177839253724862481","157.50.193.235","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; vivo Y21L Build/LMY47V)","02/09/2018 11:02:62","gameStart","13.04225","1.518194584046E9","80.11546","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518256062849","149b596156fd84acba2f5f1085d97df1","2985620076690869668","49.200.145.148","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0; XT1706 Build/MRA58K)","02/10/2018 04:02:43","gameStart","21.34193","1.518256061132E9","74.87778","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518272924326","950216d5f90f54c38bf3ca51c5c60642","7568707060012511992","42.111.233.65","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0.1; Redmi 4A MIUI/V8.2.6.0.MCCMIDL)","02/10/2018 09:02:12","gameStart","13.04244","1.518272922669E9","80.10319","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518272924326","950216d5f90f54c38bf3ca51c5c60642","7568707060012511992","42.111.233.65","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0.1; Redmi 4A MIUI/V8.2.6.0.MCCMIDL)","02/10/2018 09:02:30","gameStart","13.04244","1.518272922669E9","80.10319","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518272961085","950216d5f90f54c38bf3ca51c5c60642","7568707060012511992","42.111.192.163","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0.1; Redmi 4A MIUI/V8.2.6.0.MCCMIDL)","02/10/2018 09:02:80","gameStart","13.04244","1.518272959058E9","80.10319","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518273507682","950216d5f90f54c38bf3ca51c5c60642","7568707060012511992","42.111.225.190","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0.1; Redmi 4A MIUI/V8.2.6.0.MCCMIDL)","02/10/2018 19:02:78","gameStart","13.04244","1.518273506698E9","80.10319","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518273463205","950216d5f90f54c38bf3ca51c5c60642","7568707060012511992","42.111.225.190","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0.1; Redmi 4A MIUI/V8.2.6.0.MCCMIDL)","02/10/2018 19:02:78","gameStart","13.04244","1.518273462491E9","80.10319","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518273550675","950216d5f90f54c38bf3ca51c5c60642","7568707060012511992","42.111.225.190","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0.1; Redmi 4A MIUI/V8.2.6.0.MCCMIDL)","02/10/2018 19:02:07","gameStart","13.04244","1.518273549681E9","80.10319","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518273897477","950216d5f90f54c38bf3ca51c5c60642","7568707060012511992","42.111.225.190","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0.1; Redmi 4A MIUI/V8.2.6.0.MCCMIDL)","02/10/2018 19:02:26","gameStart","13.04244","1.518273896708E9","80.10319","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518273676241","950216d5f90f54c38bf3ca51c5c60642","7568707060012511992","42.111.225.190","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0.1; Redmi 4A MIUI/V8.2.6.0.MCCMIDL)","02/10/2018 19:02:26","gameStart","13.04244","1.518273675466E9","80.10319","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518307495009","950216d5f90f54c38bf3ca51c5c60642","2956950824238527259","42.111.225.190","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0.1; Redmi 4A MIUI/V8.2.6.0.MCCMIDL)","02/10/2018 19:02:93","gameStart","13.04244","1.518307493484E9","80.10319","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518307595378","950216d5f90f54c38bf3ca51c5c60642","2956950824238527259","42.111.225.190","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0.1; Redmi 4A MIUI/V8.2.6.0.MCCMIDL)","02/10/2018 19:02:93","gameStart","13.04244","1.51830759462E9","80.10319","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518161685407","2fbe06d36540c4a36af4d957fac00bd8","4800761155056286421","42.106.17.0","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G570F Build/NRD90M)","02/10/2018 23:02:63","gameStart","22.84929","1.518161683781E9","72.45411","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518321804696","2fbe06d36540c4a36af4d957fac00bd8","7710603697797042485","42.106.17.0","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G570F Build/NRD90M)","02/10/2018 23:02:08","gameStart","22.84119","1.518321802999E9","72.4493","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518329507195","fd15c36dc7c0244e4bea52e5a3d14570","1736991410354849916","42.111.165.66","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 6.0.1; Redmi 4A MIUI/V8.2.6.0.MCCMIDL)","02/11/2018 01:02:15","gameStart","13.04244","1.518329505547E9","80.10319","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518328024694","6a07a658dc6244ea39c45b8d577f0bba","5543049778787311207","157.50.216.68","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/11/2018 01:02:65","gameStart","13.04756","1.518327966832E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518328214617","6a07a658dc6244ea39c45b8d577f0bba","5543049778787311207","157.50.216.68","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/11/2018 01:02:65","gameStart","13.04756","1.518328213887E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518328303351","6a07a658dc6244ea39c45b8d577f0bba","5543049778787311207","157.50.216.68","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/11/2018 01:02:93","gameStart","13.04756","1.518328213887E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518328413784","6a07a658dc6244ea39c45b8d577f0bba","5543049778787311207","157.50.216.68","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/11/2018 01:02:53","gameStart","13.04756","1.518328413039E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518328530086","6a07a658dc6244ea39c45b8d577f0bba","5543049778787311207","157.50.216.68","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/11/2018 01:02:53","gameStart","13.04756","1.518328454941E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518328455887","6a07a658dc6244ea39c45b8d577f0bba","5543049778787311207","157.50.216.68","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/11/2018 01:02:53","gameStart","13.04756","1.518328454941E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518328572872","6a07a658dc6244ea39c45b8d577f0bba","5543049778787311207","157.50.216.68","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/11/2018 01:02:86","gameStart","13.04756","1.518328454941E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518328611698","6a07a658dc6244ea39c45b8d577f0bba","5543049778787311207","157.50.216.68","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/11/2018 01:02:86","gameStart","13.04756","1.518328454941E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518330012105","6a07a658dc6244ea39c45b8d577f0bba","5543049778787311207","157.50.216.68","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/11/2018 01:02:60","gameStart","13.04756","1.51833001048E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518328919333","6a07a658dc6244ea39c45b8d577f0bba","5543049778787311207","157.50.216.68","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/11/2018 01:02:34","gameStart","13.04756","1.518328918569E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
"1518330537429","6a07a658dc6244ea39c45b8d577f0bba","5543049778787311207","157.50.216.68","AndroidPlayer","u5.6.3p4","False","Dalvik/2.1.0 (Linux; U; Android 5.1.1; 2014818 MIUI/V8.5.1.0.LHJMIED)","02/11/2018 01:02:77","gameStart","13.04756","1.518330530609E9","80.11755","cac03437-6ed3-497d-9a83-9da5319aeaba","custom"
